Time(s)       Stress(out)        Total_Strain(in)       Visco-elastic_Strain    Visco-plastic_Strain 
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 
 5.00000E-03  3.53860E-02 -6.25900E-03 -6.25900E-03  0.00000E+00 
 1.00000E-02  1.00004E-01  2.65400E-03  5.97096E-04  2.05690E-03 
 1.50000E-02  1.50025E-01  1.42880E-02  1.22311E-02  2.05691E-03 
 2.00000E-02  1.50100E-01  1.43120E-02  1.22551E-02  2.05693E-03 
 2.50000E-02  1.50225E-01  1.43480E-02  1.22911E-02  2.05694E-03 
 3.00000E-02  1.50395E-01  1.43950E-02  1.23381E-02  2.05695E-03 
 3.50000E-02  1.50619E-01  1.44550E-02  1.23980E-02  2.05696E-03 
 4.00000E-02  1.50888E-01  1.45260E-02  1.24690E-02  2.05697E-03 
 4.50000E-02  1.51203E-01  1.46080E-02  1.25510E-02  2.05698E-03 
 5.00000E-02  1.51572E-01  1.47030E-02  1.26460E-02  2.05699E-03 
 5.50000E-02  1.51987E-01  1.48090E-02  1.27520E-02  2.05700E-03 
 6.00000E-02  1.52448E-01  1.49260E-02  1.28690E-02  2.05701E-03 
 6.50000E-02  1.52955E-01  1.50540E-02  1.29970E-02  2.05702E-03 
 7.00000E-02  1.53512E-01  1.51940E-02  1.31370E-02  2.05704E-03 
 7.50000E-02  1.54111E-01  1.53440E-02  1.32870E-02  2.05705E-03 
 8.00000E-02  1.54760E-01  1.55060E-02  1.34489E-02  2.05706E-03 
 8.50000E-02  1.55452E-01  1.56780E-02  1.36209E-02  2.05707E-03 
 9.00000E-02  1.56186E-01  1.58600E-02  1.38029E-02  2.05708E-03 
 9.50000E-02  1.56963E-01  1.60520E-02  1.39949E-02  2.05709E-03 
 1.00000E-01  1.57783E-01  1.62540E-02  1.41969E-02  2.05710E-03 
 1.05000E-01  1.58646E-01  1.64660E-02  1.44089E-02  2.05711E-03 
 1.10000E-01  1.59552E-01  1.66880E-02  1.46309E-02  2.05712E-03 
 1.15000E-01  1.60493E-01  1.69180E-02  1.48609E-02  2.05713E-03 
 1.20000E-01  1.61474E-01  1.71570E-02  1.50999E-02  2.05714E-03 
 1.25000E-01  1.62494E-01  1.74050E-02  1.53479E-02  2.05715E-03 
 1.30000E-01  1.63551E-01  1.76610E-02  1.56038E-02  2.05716E-03 
 1.35000E-01  1.64644E-01  1.79250E-02  1.58678E-02  2.05717E-03 
 1.40000E-01  1.65774E-01  1.81970E-02  1.61398E-02  2.05718E-03 
 1.45000E-01  1.66932E-01  1.84750E-02  1.64178E-02  2.05719E-03 
 1.50000E-01  1.68128E-01  1.87610E-02  1.67038E-02  2.05719E-03 
 1.55000E-01  1.69354E-01  1.90530E-02  1.69958E-02  2.05720E-03 
 1.60000E-01  1.70613E-01  1.93520E-02  1.72948E-02  2.05721E-03 
 1.65000E-01  1.71895E-01  1.96550E-02  1.75978E-02  2.05722E-03 
 1.70000E-01  1.73211E-01  1.99650E-02  1.79078E-02  2.05723E-03 
 1.75000E-01  1.74550E-01  2.02790E-02  1.82218E-02  2.05724E-03 
 1.80000E-01  1.75912E-01  2.05970E-02  1.85398E-02  2.05725E-03 
 1.85000E-01  1.77302E-01  2.09200E-02  1.88627E-02  2.05726E-03 
 1.90000E-01  1.78711E-01  2.12460E-02  1.91887E-02  2.05727E-03 
 1.95000E-01  1.80141E-01  2.15750E-02  1.95177E-02  2.05728E-03 
 2.00000E-01  1.81596E-01  2.19080E-02  1.98507E-02  2.05729E-03 
 2.05000E-01  1.83063E-01  2.22420E-02  2.01847E-02  2.05729E-03 
 2.10000E-01  1.84551E-01  2.25790E-02  2.05217E-02  2.05730E-03 
 2.15000E-01  1.86048E-01  2.29160E-02  2.08587E-02  2.05731E-03 
 2.20000E-01  1.87568E-01  2.32560E-02  2.11987E-02  2.05732E-03 
 2.25000E-01  1.89093E-01  2.35950E-02  2.15377E-02  2.05733E-03 
 2.30000E-01  1.90632E-01  2.39350E-02  2.18777E-02  2.05734E-03 
 2.35000E-01  1.92176E-01  2.42740E-02  2.22167E-02  2.05735E-03 
 2.40000E-01  1.93731E-01  2.46130E-02  2.25556E-02  2.05736E-03 
 2.45000E-01  1.95297E-01  2.49520E-02  2.28946E-02  2.05736E-03 
 2.50000E-01  1.96861E-01  2.52880E-02  2.32306E-02  2.05737E-03 
 2.55000E-01  1.98430E-01  2.56230E-02  2.35656E-02  2.05738E-03 
 2.60000E-01  1.99998E-01  2.59550E-02  2.38976E-02  2.05739E-03 
 2.65000E-01  2.01573E-01  2.62860E-02  2.42286E-02  2.05740E-03 
 2.70000E-01  2.03140E-01  2.66130E-02  2.45556E-02  2.05741E-03 
 2.75000E-01  2.04706E-01  2.69370E-02  2.48796E-02  2.05742E-03 
 2.80000E-01  2.06269E-01  2.72580E-02  2.52006E-02  2.05743E-03 
 2.85000E-01  2.07821E-01  2.75740E-02  2.55166E-02  2.05743E-03 
 2.90000E-01  2.09370E-01  2.78870E-02  2.58296E-02  2.05744E-03 
 2.95000E-01  2.10907E-01  2.81950E-02  2.61375E-02  2.05745E-03 
 3.00000E-01  2.12432E-01  2.84980E-02  2.64405E-02  2.05746E-03 
 3.05000E-01  2.13949E-01  2.87970E-02  2.67395E-02  2.05747E-03 
 3.10000E-01  2.15448E-01  2.90900E-02  2.70325E-02  2.05748E-03 
 3.15000E-01  2.16934E-01  2.93780E-02  2.73205E-02  2.05749E-03 
 3.20000E-01  2.18407E-01  2.96610E-02  2.76035E-02  2.05750E-03 
 3.25000E-01  2.19855E-01  2.99370E-02  2.78795E-02  2.05750E-03 
 3.30000E-01  2.21289E-01  3.02080E-02  2.81505E-02  2.05751E-03 
 3.35000E-01  2.22698E-01  3.04720E-02  2.84145E-02  2.05752E-03 
 3.40000E-01  2.24086E-01  3.07300E-02  2.86725E-02  2.05753E-03 
 3.45000E-01  2.25453E-01  3.09820E-02  2.89245E-02  2.05754E-03 
 3.50000E-01  2.26792E-01  3.12270E-02  2.91695E-02  2.05755E-03 
 3.55000E-01  2.28104E-01  3.14650E-02  2.94074E-02  2.05756E-03 
 3.60000E-01  2.29387E-01  3.16960E-02  2.96384E-02  2.05757E-03 
 3.65000E-01  2.30647E-01  3.19210E-02  2.98634E-02  2.05758E-03 
 3.70000E-01  2.31871E-01  3.21380E-02  3.00804E-02  2.05758E-03 
 3.75000E-01  2.33064E-01  3.23480E-02  3.02904E-02  2.05759E-03 
 3.80000E-01  2.34226E-01  3.25510E-02  3.04934E-02  2.05760E-03 
 3.85000E-01  2.35355E-01  3.27470E-02  3.06894E-02  2.05761E-03 
 3.90000E-01  2.36446E-01  3.29350E-02  3.08774E-02  2.05762E-03 
 3.95000E-01  2.37503E-01  3.31160E-02  3.10584E-02  2.05763E-03 
 4.00000E-01  2.38525E-01  3.32900E-02  3.12324E-02  2.05764E-03 
 4.05000E-01  2.39506E-01  3.34560E-02  3.13984E-02  2.05765E-03 
 4.10000E-01  2.40451E-01  3.36150E-02  3.15573E-02  2.05766E-03 
 4.15000E-01  2.41353E-01  3.37660E-02  3.17083E-02  2.05767E-03 
 4.20000E-01  2.42217E-01  3.39100E-02  3.18523E-02  2.05768E-03 
 4.25000E-01  2.43037E-01  3.40460E-02  3.19883E-02  2.05768E-03 
 4.30000E-01  2.43812E-01  3.41740E-02  3.21163E-02  2.05769E-03 
 4.35000E-01  2.44547E-01  3.42950E-02  3.22373E-02  2.05770E-03 
 4.40000E-01  2.45241E-01  3.44090E-02  3.23513E-02  2.05771E-03 
 4.45000E-01  2.45888E-01  3.45150E-02  3.24573E-02  2.05772E-03 
 4.50000E-01  2.46487E-01  3.46130E-02  3.25553E-02  2.05773E-03 
 4.55000E-01  2.47044E-01  3.47040E-02  3.26463E-02  2.05774E-03 
 4.60000E-01  2.47551E-01  3.47870E-02  3.27293E-02  2.05775E-03 
 4.65000E-01  2.48015E-01  3.48630E-02  3.28052E-02  2.05776E-03 
 4.70000E-01  2.48429E-01  3.49310E-02  3.28732E-02  2.05777E-03 
 4.75000E-01  2.48793E-01  3.49910E-02  3.29332E-02  2.05778E-03 
 4.80000E-01  2.49111E-01  3.50440E-02  3.29862E-02  2.05779E-03 
 4.85000E-01  2.49385E-01  3.50900E-02  3.30322E-02  2.05780E-03 
 4.90000E-01  2.49607E-01  3.51280E-02  3.30702E-02  2.05781E-03 
 4.95000E-01  2.49777E-01  3.51580E-02  3.31002E-02  2.05782E-03 
 5.00000E-01  2.49901E-01  3.51810E-02  3.31232E-02  2.05782E-03 
 5.05000E-01  2.49973E-01  3.51960E-02  3.31382E-02  2.05783E-03 
 5.10000E-01  2.49999E-01  3.52040E-02  3.31462E-02  2.05784E-03 
 5.15000E-01  2.49973E-01  3.52040E-02  3.31461E-02  2.05785E-03 
 5.20000E-01  2.49900E-01  3.51970E-02  3.31391E-02  2.05786E-03 
 5.25000E-01  2.49775E-01  3.51820E-02  3.31241E-02  2.05787E-03 
 5.30000E-01  2.49605E-01  3.51600E-02  3.31021E-02  2.05788E-03 
 5.35000E-01  2.49382E-01  3.51300E-02  3.30721E-02  2.05789E-03 
 5.40000E-01  2.49113E-01  3.50930E-02  3.30351E-02  2.05790E-03 
 5.45000E-01  2.48793E-01  3.50480E-02  3.29901E-02  2.05791E-03 
 5.50000E-01  2.48428E-01  3.49960E-02  3.29381E-02  2.05792E-03 
 5.55000E-01  2.48012E-01  3.49360E-02  3.28781E-02  2.05793E-03 
 5.60000E-01  2.47552E-01  3.48690E-02  3.28111E-02  2.05794E-03 
 5.65000E-01  2.47041E-01  3.47940E-02  3.27361E-02  2.05795E-03 
 5.70000E-01  2.46487E-01  3.47120E-02  3.26540E-02  2.05796E-03 
 5.75000E-01  2.45890E-01  3.46230E-02  3.25650E-02  2.05797E-03 
 5.80000E-01  2.45238E-01  3.45250E-02  3.24670E-02  2.05798E-03 
 5.85000E-01  2.44550E-01  3.44210E-02  3.23630E-02  2.05798E-03 
 5.90000E-01  2.43815E-01  3.43090E-02  3.22510E-02  2.05799E-03 
 5.95000E-01  2.43033E-01  3.41890E-02  3.21310E-02  2.05800E-03 
 6.00000E-01  2.42217E-01  3.40630E-02  3.20050E-02  2.05801E-03 
 6.05000E-01  2.41355E-01  3.39290E-02  3.18710E-02  2.05802E-03 
 6.10000E-01  2.40449E-01  3.37870E-02  3.17290E-02  2.05803E-03 
 6.15000E-01  2.39504E-01  3.36380E-02  3.15800E-02  2.05804E-03 
 6.20000E-01  2.38522E-01  3.34820E-02  3.14240E-02  2.05805E-03 
 6.25000E-01  2.37504E-01  3.33190E-02  3.12609E-02  2.05806E-03 
 6.30000E-01  2.36449E-01  3.31490E-02  3.10909E-02  2.05807E-03 
 6.35000E-01  2.35353E-01  3.29710E-02  3.09129E-02  2.05808E-03 
 6.40000E-01  2.34223E-01  3.27860E-02  3.07279E-02  2.05808E-03 
 6.45000E-01  2.33064E-01  3.25950E-02  3.05369E-02  2.05809E-03 
 6.50000E-01  2.31866E-01  3.23960E-02  3.03379E-02  2.05810E-03 
 6.55000E-01  2.30642E-01  3.21910E-02  3.01329E-02  2.05811E-03 
 6.60000E-01  2.29385E-01  3.19790E-02  2.99209E-02  2.05812E-03 
 6.65000E-01  2.28103E-01  3.17610E-02  2.97029E-02  2.05813E-03 
 6.70000E-01  2.26791E-01  3.15360E-02  2.94779E-02  2.05814E-03 
 6.75000E-01  2.25448E-01  3.13040E-02  2.92459E-02  2.05815E-03 
 6.80000E-01  2.24086E-01  3.10670E-02  2.90088E-02  2.05816E-03 
 6.85000E-01  2.22696E-01  3.08230E-02  2.87648E-02  2.05817E-03 
 6.90000E-01  2.21288E-01  3.05740E-02  2.85158E-02  2.05817E-03 
 6.95000E-01  2.19852E-01  3.03180E-02  2.82598E-02  2.05818E-03 
 7.00000E-01  2.18405E-01  3.00580E-02  2.79998E-02  2.05819E-03 
 7.05000E-01  2.16936E-01  2.97920E-02  2.77338E-02  2.05820E-03 
 7.10000E-01  2.15451E-01  2.95210E-02  2.74628E-02  2.05821E-03 
 7.15000E-01  2.13950E-01  2.92450E-02  2.71868E-02  2.05822E-03 
 7.20000E-01  2.12433E-01  2.89640E-02  2.69058E-02  2.05823E-03 
 7.25000E-01  2.10906E-01  2.86790E-02  2.66208E-02  2.05824E-03 
 7.30000E-01  2.09369E-01  2.83900E-02  2.63318E-02  2.05824E-03 
 7.35000E-01  2.07821E-01  2.80970E-02  2.60387E-02  2.05825E-03 
 7.40000E-01  2.06264E-01  2.78000E-02  2.57417E-02  2.05826E-03 
 7.45000E-01  2.04702E-01  2.75000E-02  2.54417E-02  2.05827E-03 
 7.50000E-01  2.03140E-01  2.71980E-02  2.51397E-02  2.05828E-03 
 7.55000E-01  2.01567E-01  2.68920E-02  2.48337E-02  2.05829E-03 
 7.60000E-01  2.00000E-01  2.65850E-02  2.45267E-02  2.05830E-03 
 7.65000E-01  1.98427E-01  2.62750E-02  2.42167E-02  2.05830E-03 
 7.70000E-01  1.96859E-01  2.59640E-02  2.39057E-02  2.05831E-03 
 7.75000E-01  1.95294E-01  2.56520E-02  2.35937E-02  2.05832E-03 
 7.80000E-01  1.93729E-01  2.53380E-02  2.32797E-02  2.05833E-03 
 7.85000E-01  1.92176E-01  2.50250E-02  2.29667E-02  2.05834E-03 
 7.90000E-01  1.90627E-01  2.47110E-02  2.26527E-02  2.05835E-03 
 7.95000E-01  1.89090E-01  2.43980E-02  2.23396E-02  2.05836E-03 
 8.00000E-01  1.87561E-01  2.40850E-02  2.20266E-02  2.05837E-03 
 8.05000E-01  1.86048E-01  2.37740E-02  2.17156E-02  2.05837E-03 
 8.10000E-01  1.84547E-01  2.34640E-02  2.14056E-02  2.05838E-03 
 8.15000E-01  1.83060E-01  2.31560E-02  2.10976E-02  2.05839E-03 
 8.20000E-01  1.81590E-01  2.28500E-02  2.07916E-02  2.05840E-03 
 8.25000E-01  1.80138E-01  2.25470E-02  2.04886E-02  2.05841E-03 
 8.30000E-01  1.78710E-01  2.22480E-02  2.01896E-02  2.05842E-03 
 8.35000E-01  1.77297E-01  2.19510E-02  1.98926E-02  2.05843E-03 
 8.40000E-01  1.75910E-01  2.16590E-02  1.96006E-02  2.05844E-03 
 8.45000E-01  1.74547E-01  2.13710E-02  1.93126E-02  2.05845E-03 
 8.50000E-01  1.73205E-01  2.10870E-02  1.90285E-02  2.05846E-03 
 8.55000E-01  1.71894E-01  2.08090E-02  1.87505E-02  2.05846E-03 
 8.60000E-01  1.70609E-01  2.05360E-02  1.84775E-02  2.05847E-03 
 8.65000E-01  1.69354E-01  2.02690E-02  1.82105E-02  2.05848E-03 
 8.70000E-01  1.68124E-01  2.00070E-02  1.79485E-02  2.05849E-03 
 8.75000E-01  1.66929E-01  1.97520E-02  1.76935E-02  2.05850E-03 
 8.80000E-01  1.65772E-01  1.95050E-02  1.74465E-02  2.05851E-03 
 8.85000E-01  1.64640E-01  1.92630E-02  1.72045E-02  2.05852E-03 
 8.90000E-01  1.63550E-01  1.90300E-02  1.69715E-02  2.05853E-03 
 8.95000E-01  1.62493E-01  1.88040E-02  1.67455E-02  2.05854E-03 
 9.00000E-01  1.61469E-01  1.85850E-02  1.65265E-02  2.05855E-03 
 9.05000E-01  1.60487E-01  1.83750E-02  1.63164E-02  2.05856E-03 
 9.10000E-01  1.59547E-01  1.81740E-02  1.61154E-02  2.05857E-03 
 9.15000E-01  1.58644E-01  1.79810E-02  1.59224E-02  2.05858E-03 
 9.20000E-01  1.57783E-01  1.77970E-02  1.57384E-02  2.05859E-03 
 9.25000E-01  1.56958E-01  1.76210E-02  1.55624E-02  2.05860E-03 
 9.30000E-01  1.56180E-01  1.74550E-02  1.53964E-02  2.05861E-03 
 9.35000E-01  1.55448E-01  1.72990E-02  1.52404E-02  2.05862E-03 
 9.40000E-01  1.54757E-01  1.71520E-02  1.50934E-02  2.05863E-03 
 9.45000E-01  1.54108E-01  1.70140E-02  1.49554E-02  2.05864E-03 
 9.50000E-01  1.53505E-01  1.68860E-02  1.48273E-02  2.05865E-03 
 9.55000E-01  1.52953E-01  1.67690E-02  1.47103E-02  2.05866E-03 
 9.60000E-01  1.52442E-01  1.66610E-02  1.46023E-02  2.05867E-03 
 9.65000E-01  1.51982E-01  1.65640E-02  1.45053E-02  2.05868E-03 
 9.70000E-01  1.51569E-01  1.64770E-02  1.44183E-02  2.05870E-03 
 9.75000E-01  1.51201E-01  1.64000E-02  1.43413E-02  2.05871E-03 
 9.80000E-01  1.50880E-01  1.63330E-02  1.42743E-02  2.05872E-03 
 9.85000E-01  1.50611E-01  1.62770E-02  1.42183E-02  2.05873E-03 
 9.90000E-01  1.50392E-01  1.62320E-02  1.41733E-02  2.05874E-03 
 9.95000E-01  1.50219E-01  1.61970E-02  1.41382E-02  2.05875E-03 
 1.00000E+00  1.50094E-01  1.61720E-02  1.41132E-02  2.05876E-03 
 1.00500E+00  1.50019E-01  1.61580E-02  1.40992E-02  2.05877E-03 
 1.01000E+00  1.49996E-01  1.61550E-02  1.40962E-02  2.05878E-03 
 1.01500E+00  1.50019E-01  1.61620E-02  1.41032E-02  2.05880E-03 
 1.02000E+00  1.50093E-01  1.61800E-02  1.41212E-02  2.05881E-03 
 1.02500E+00  1.50219E-01  1.62090E-02  1.41502E-02  2.05882E-03 
 1.03000E+00  1.50391E-01  1.62480E-02  1.41892E-02  2.05883E-03 
 1.03500E+00  1.50610E-01  1.62970E-02  1.42382E-02  2.05884E-03 
 1.04000E+00  1.50880E-01  1.63570E-02  1.42981E-02  2.05885E-03 
 1.04500E+00  1.51202E-01  1.64280E-02  1.43691E-02  2.05886E-03 
 1.05000E+00  1.51565E-01  1.65080E-02  1.44491E-02  2.05887E-03 
 1.05500E+00  1.51979E-01  1.65990E-02  1.45401E-02  2.05888E-03 
 1.06000E+00  1.52444E-01  1.67010E-02  1.46421E-02  2.05889E-03 
 1.06500E+00  1.52951E-01  1.68120E-02  1.47531E-02  2.05891E-03 
 1.07000E+00  1.53505E-01  1.69330E-02  1.48741E-02  2.05892E-03 
 1.07500E+00  1.54105E-01  1.70640E-02  1.50051E-02  2.05893E-03 
 1.08000E+00  1.54756E-01  1.72060E-02  1.51471E-02  2.05894E-03 
 1.08500E+00  1.55444E-01  1.73560E-02  1.52971E-02  2.05895E-03 
 1.09000E+00  1.56178E-01  1.75160E-02  1.54570E-02  2.05896E-03 
 1.09500E+00  1.56959E-01  1.76860E-02  1.56270E-02  2.05897E-03 
 1.10000E+00  1.57777E-01  1.78640E-02  1.58050E-02  2.05898E-03 
 1.10500E+00  1.58641E-01  1.80520E-02  1.59930E-02  2.05899E-03 
 1.11000E+00  1.59543E-01  1.82480E-02  1.61890E-02  2.05900E-03 
 1.11500E+00  1.60487E-01  1.84530E-02  1.63940E-02  2.05901E-03 
 1.12000E+00  1.61468E-01  1.86660E-02  1.66070E-02  2.05902E-03 
 1.12500E+00  1.62487E-01  1.88870E-02  1.68280E-02  2.05903E-03 
 1.13000E+00  1.63544E-01  1.91160E-02  1.70570E-02  2.05904E-03 
 1.13500E+00  1.64640E-01  1.93530E-02  1.72940E-02  2.05905E-03 
 1.14000E+00  1.65768E-01  1.95970E-02  1.75379E-02  2.05906E-03 
 1.14500E+00  1.66927E-01  1.98470E-02  1.77879E-02  2.05907E-03 
 1.15000E+00  1.68124E-01  2.01050E-02  1.80459E-02  2.05907E-03 
 1.15500E+00  1.69351E-01  2.03690E-02  1.83099E-02  2.05908E-03 
 1.16000E+00  1.70603E-01  2.06380E-02  1.85789E-02  2.05909E-03 
 1.16500E+00  1.71891E-01  2.09140E-02  1.88549E-02  2.05910E-03 
 1.17000E+00  1.73205E-01  2.11950E-02  1.91359E-02  2.05911E-03 
 1.17500E+00  1.74540E-01  2.14800E-02  1.94209E-02  2.05912E-03 
 1.18000E+00  1.75908E-01  2.17710E-02  1.97119E-02  2.05913E-03 
 1.18500E+00  1.77293E-01  2.20650E-02  2.00059E-02  2.05914E-03 
 1.19000E+00  1.78707E-01  2.23640E-02  2.03049E-02  2.05915E-03 
 1.19500E+00  1.80134E-01  2.26650E-02  2.06058E-02  2.05916E-03 
 1.20000E+00  1.81586E-01  2.29700E-02  2.09108E-02  2.05917E-03 
 1.20500E+00  1.83057E-01  2.32780E-02  2.12188E-02  2.05917E-03 
 1.21000E+00  1.84544E-01  2.35880E-02  2.15288E-02  2.05918E-03 
 1.21500E+00  1.86042E-01  2.38990E-02  2.18398E-02  2.05919E-03 
 1.22000E+00  1.87561E-01  2.42130E-02  2.21538E-02  2.05920E-03 
 1.22500E+00  1.89086E-01  2.45270E-02  2.24678E-02  2.05921E-03 
 1.23000E+00  1.90625E-01  2.48420E-02  2.27828E-02  2.05922E-03 
 1.23500E+00  1.92170E-01  2.51570E-02  2.30978E-02  2.05923E-03 
 1.24000E+00  1.93725E-01  2.54720E-02  2.34128E-02  2.05924E-03 
 1.24500E+00  1.95287E-01  2.57870E-02  2.37278E-02  2.05924E-03 
 1.25000E+00  1.96854E-01  2.61010E-02  2.40417E-02  2.05925E-03 
 1.25500E+00  1.98419E-01  2.64130E-02  2.43537E-02  2.05926E-03 
 1.26000E+00  1.99995E-01  2.67250E-02  2.46657E-02  2.05927E-03 
 1.26500E+00  2.01564E-01  2.70340E-02  2.49747E-02  2.05928E-03 
 1.27000E+00  2.03134E-01  2.73410E-02  2.52817E-02  2.05929E-03 
 1.27500E+00  2.04698E-01  2.76450E-02  2.55857E-02  2.05930E-03 
 1.28000E+00  2.06258E-01  2.79460E-02  2.58867E-02  2.05930E-03 
 1.28500E+00  2.07812E-01  2.82440E-02  2.61847E-02  2.05931E-03 
 1.29000E+00  2.09361E-01  2.85390E-02  2.64797E-02  2.05932E-03 
 1.29500E+00  2.10901E-01  2.88300E-02  2.67707E-02  2.05933E-03 
 1.30000E+00  2.12424E-01  2.91160E-02  2.70567E-02  2.05934E-03 
 1.30500E+00  2.13943E-01  2.93990E-02  2.73397E-02  2.05935E-03 
 1.31000E+00  2.15440E-01  2.96760E-02  2.76166E-02  2.05936E-03 
 1.31500E+00  2.16927E-01  2.99490E-02  2.78896E-02  2.05937E-03 
 1.32000E+00  2.18397E-01  3.02170E-02  2.81576E-02  2.05937E-03 
 1.32500E+00  2.19850E-01  3.04800E-02  2.84206E-02  2.05938E-03 
 1.33000E+00  2.21281E-01  3.07370E-02  2.86776E-02  2.05939E-03 
 1.33500E+00  2.22689E-01  3.09880E-02  2.89286E-02  2.05940E-03 
 1.34000E+00  2.24080E-01  3.12340E-02  2.91746E-02  2.05941E-03 
 1.34500E+00  2.25440E-01  3.14730E-02  2.94136E-02  2.05942E-03 
 1.35000E+00  2.26783E-01  3.17070E-02  2.96476E-02  2.05943E-03 
 1.35500E+00  2.28094E-01  3.19340E-02  2.98746E-02  2.05944E-03 
 1.36000E+00  2.29380E-01  3.21550E-02  3.00956E-02  2.05945E-03 
 1.36500E+00  2.30634E-01  3.23690E-02  3.03095E-02  2.05945E-03 
 1.37000E+00  2.31862E-01  3.25770E-02  3.05175E-02  2.05946E-03 
 1.37500E+00  2.33056E-01  3.27780E-02  3.07185E-02  2.05947E-03 
 1.38000E+00  2.34217E-01  3.29720E-02  3.09125E-02  2.05948E-03 
 1.38500E+00  2.35343E-01  3.31590E-02  3.10995E-02  2.05949E-03 
 1.39000E+00  2.36439E-01  3.33400E-02  3.12805E-02  2.05950E-03 
 1.39500E+00  2.37494E-01  3.35130E-02  3.14535E-02  2.05951E-03 
 1.40000E+00  2.38513E-01  3.36790E-02  3.16195E-02  2.05952E-03 
 1.40500E+00  2.39500E-01  3.38390E-02  3.17795E-02  2.05953E-03 
 1.41000E+00  2.40443E-01  3.39910E-02  3.19315E-02  2.05954E-03 
 1.41500E+00  2.41340E-01  3.41350E-02  3.20755E-02  2.05954E-03 
 1.42000E+00  2.42205E-01  3.42730E-02  3.22134E-02  2.05955E-03 
 1.42500E+00  2.43024E-01  3.44030E-02  3.23434E-02  2.05956E-03 
 1.43000E+00  2.43801E-01  3.45260E-02  3.24664E-02  2.05957E-03 
 1.43500E+00  2.44538E-01  3.46420E-02  3.25824E-02  2.05958E-03 
 1.44000E+00  2.45232E-01  3.47510E-02  3.26914E-02  2.05959E-03 
 1.44500E+00  2.45877E-01  3.48520E-02  3.27924E-02  2.05960E-03 
 1.45000E+00  2.46479E-01  3.49460E-02  3.28864E-02  2.05961E-03 
 1.45500E+00  2.47031E-01  3.50320E-02  3.29724E-02  2.05962E-03 
 1.46000E+00  2.47539E-01  3.51110E-02  3.30514E-02  2.05963E-03 
 1.46500E+00  2.48002E-01  3.51830E-02  3.31234E-02  2.05964E-03 
 1.47000E+00  2.48414E-01  3.52470E-02  3.31874E-02  2.05965E-03 
 1.47500E+00  2.48786E-01  3.53050E-02  3.32453E-02  2.05966E-03 
 1.48000E+00  2.49100E-01  3.53540E-02  3.32943E-02  2.05967E-03 
 1.48500E+00  2.49374E-01  3.53970E-02  3.33373E-02  2.05967E-03 
 1.49000E+00  2.49595E-01  3.54320E-02  3.33723E-02  2.05968E-03 
 1.49500E+00  2.49763E-01  3.54590E-02  3.33993E-02  2.05969E-03 
 1.50000E+00  2.49890E-01  3.54800E-02  3.34203E-02  2.05970E-03 
 1.50500E+00  2.49965E-01  3.54930E-02  3.34333E-02  2.05971E-03 
 1.51000E+00  2.49985E-01  3.54980E-02  3.34383E-02  2.05972E-03 
 1.51500E+00  2.49958E-01  3.54960E-02  3.34363E-02  2.05973E-03 
 1.52000E+00  2.49885E-01  3.54870E-02  3.34273E-02  2.05974E-03 
 1.52500E+00  2.49764E-01  3.54710E-02  3.34112E-02  2.05975E-03 
 1.53000E+00  2.49590E-01  3.54470E-02  3.33872E-02  2.05976E-03 
 1.53500E+00  2.49369E-01  3.54160E-02  3.33562E-02  2.05977E-03 
 1.54000E+00  2.49102E-01  3.53780E-02  3.33182E-02  2.05978E-03 
 1.54500E+00  2.48782E-01  3.53320E-02  3.32722E-02  2.05979E-03 
 1.55000E+00  2.48416E-01  3.52790E-02  3.32192E-02  2.05980E-03 
 1.55500E+00  2.48004E-01  3.52190E-02  3.31592E-02  2.05981E-03 
 1.56000E+00  2.47540E-01  3.51510E-02  3.30912E-02  2.05982E-03 
 1.56500E+00  2.47032E-01  3.50760E-02  3.30162E-02  2.05982E-03 
 1.57000E+00  2.46472E-01  3.49930E-02  3.29332E-02  2.05983E-03 
 1.57500E+00  2.45875E-01  3.49040E-02  3.28442E-02  2.05984E-03 
 1.58000E+00  2.45228E-01  3.48070E-02  3.27471E-02  2.05985E-03 
 1.58500E+00  2.44538E-01  3.47030E-02  3.26431E-02  2.05986E-03 
 1.59000E+00  2.43799E-01  3.45910E-02  3.25311E-02  2.05987E-03 
 1.59500E+00  2.43025E-01  3.44730E-02  3.24131E-02  2.05988E-03 
 1.60000E+00  2.42204E-01  3.43470E-02  3.22871E-02  2.05989E-03 
 1.60500E+00  2.41341E-01  3.42140E-02  3.21541E-02  2.05990E-03 
 1.61000E+00  2.40439E-01  3.40740E-02  3.20141E-02  2.05991E-03 
 1.61500E+00  2.39491E-01  3.39260E-02  3.18661E-02  2.05992E-03 
 1.62000E+00  2.38511E-01  3.37720E-02  3.17121E-02  2.05993E-03 
 1.62500E+00  2.37493E-01  3.36110E-02  3.15511E-02  2.05994E-03 
 1.63000E+00  2.36431E-01  3.34420E-02  3.13821E-02  2.05994E-03 
 1.63500E+00  2.35339E-01  3.32670E-02  3.12070E-02  2.05995E-03 
 1.64000E+00  2.34211E-01  3.30850E-02  3.10250E-02  2.05996E-03 
 1.64500E+00  2.33054E-01  3.28970E-02  3.08370E-02  2.05997E-03 
 1.65000E+00  2.31856E-01  3.27010E-02  3.06410E-02  2.05998E-03 
 1.65500E+00  2.30630E-01  3.24990E-02  3.04390E-02  2.05999E-03 
